Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min
-0.45407343239177805,-0.47039287057717943,-0.010395507282793714,-0.04824696401633786,-0.2526128339904617,0.34155005371487973,-0.12034448931215457,-0.26051942184415366,-0.40712976813674273,1.4392411380477999,-0.3090558046732029,-0.42733235657292246,-0.05231369768875905,-0.23254160259827703,-0.3070634573119082,-0.38613678212757024,-0.4001652717640975,-0.0565873051547332,-0.46227321771686203,-0.2915394003292245,-0.3617747401460354,-0.3937272463728946,-0.12544257439089318,-0.3676555385016823,-0.21600994896405004,-0.251678118830752,-0.29072350014249976,-0.12360896605602319,0.0012528422463808535,0.0015747273670315858,-0.21087599965854503,-0.16863262156351824,0.9053276538958913,-0.43295744753089294,-0.34119707278894734,-0.4125222485614397,-0.31219674933389,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.31807341292228014,-0.04832130009020432,-0.49790278977948016,-0.24971712793668516,-0.0074237013890579625,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.46973228557024393,-0.007894148673945237,-0.04025094325894642,-0.24997312026818835,0.3744087935393286,-0.11013038315869507,-0.26051942184415366,-0.37668606000897775,2.315358075534767,-0.21099503083386198,-0.42733235657292246,-0.05243326894330124,-0.23274162623900102,-0.3067481256553901,-0.38613482851295367,-0.3999088049382672,-0.05658763625437902,-0.4614074827824207,-0.29052657397404663,-0.36004496286906695,-0.3925474561381372,-0.12544323673321328,-0.36765557157883977,-0.21601005539751583,-0.251678118830752,-0.29072355540239514,-0.12360907972068891,0.001254511410916037,0.0015747273670315858,-0.21087087604233862,-0.1697179178564751,0.9834815115618268,-0.4037178451104925,-0.31875260173729625,-0.3776982292081012,-0.3103674294476949,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.31372998468594143,-0.04031273767350468,-0.49790278977948016,-0.24971712793668516,-0.0045541442834539396,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.4710627923743922,-0.010395507282793714,-0.04970078597222721,-0.2631716888795551,0.2101150944170843,-0.16120091392599256,-0.26051942184415366,-0.45475944053018147,0.06854205843109287,-0.46247346697023634,-0.42733235657292246,-0.026203514781172763,-0.14590874970302709,-0.3087424664434481,-0.3877524004122291,-0.40108593588487823,-0.0565873051547332,-0.4622720803877311,-0.2915354062719566,-0.3617747401460354,-0.39372569386411443,-0.12543815877542588,-0.3676555385016823,-0.21600994896405004,-0.251678118830752,-0.29072350014249976,-0.12360896605602319,0.0012528422463808535,0.0015926186249761302,-0.1654503177290755,0.06079154467369579,0.5927122232321494,-0.47870327712409994,-0.4781981241430262,-0.4863271043722479,-0.3140583709469477,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.475884638842588,-0.049777402347786076,-0.49790278977948016,-0.24971712793668516,-0.0074237013890579625,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.4335488798163204,-0.3264759825550359,-0.002891431456248278,-0.020715210726683222,-0.03879602248632041,-0.3156247427740974,-0.08012644633290777,-0.007709842266007172,0.2385714607021433,-0.6097420222039787,0.5497667791132831,0.3225226354966834,-0.052860643210041275,-0.2333564630603514,-0.2311034186277145,-0.2346197667274185,-0.21182396988862673,-0.05658829845367066,-0.317405493170015,-0.2188623788622029,-0.18194946421434435,-0.20505477440563002,-0.12544345751398664,-0.36526680542128115,-0.21472925280943955,-0.2488026478137835,-0.2882323840580313,-0.1236038511460657,0.0012573489906258486,0.0016582199041061262,-0.21130276078847657,-0.17079313218039277,-0.6577494994228182,0.1872050876759862,0.4221674435718677,0.3106574303070598,-0.1490709598154419,-0.18205222252614073,1.5355287523150223,-0.6729376653405487,0.38874714207124567,-0.020746363587249846,0.06338032992210994,-0.14361064732626191,0.0011849699277541063,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.4702056807028079,-0.011646186587217954,-0.05106374405587349,-0.24073412224023163,0.4894143829248996,-0.0743810116215868,-0.26051942184415366,-0.4326632007600295,0.7044333840264725,-0.3913003246674889,-0.42733235657292246,-0.05272314842682212,-0.23304620415609592,-0.3022658412846023,-0.38776275163986473,-0.39990794836165144,-0.046513929530352265,-0.4622734736159165,-0.29154029899210976,-0.3617747401460354,-0.39372759568737015,-0.12544356790437333,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.0012510061653921518,0.001559817985411132,-0.21114058600294341,-0.16996892514517067,1.257020013392601,-0.4574809850447771,-0.3988045485111235,-0.46113388123560345,-0.3137307658022185,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.338342744691861,-0.05114249821426897,-0.49790278977948016,-0.24971712793668516,-0.008858479941859974,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.4710642113394799,-0.010395507282793714,-0.04897387499428254,-0.25789226143500843,0.275832574065982,-0.14077270161907357,-0.26051942184415366,-0.4424837517689859,0.42181501709519265,-0.4229328323575989,-0.42733235657292246,-0.006193186625376562,-0.12106151621886513,-0.3087460227620342,-0.3877513485152832,-0.4010860526907804,-0.05658763625437902,-0.46227338831623166,-0.29153999943781467,-0.3617747401460354,-0.39372747924921164,-0.12544323673321328,-0.36765557157883977,-0.21601005539751583,-0.251678118830752,-0.29072355540239514,-0.12360907972068891,0.0012518407476597435,0.001604546130272493,-0.1524217438802981,0.1265928615841766,0.7490199385640204,-0.4669131148578095,-0.4392345223817744,-0.46891247547017645,-0.3138659682303229,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.4310025470670876,-0.0490493512189952,-0.49790278977948016,-0.24971712793668516,-0.0074237013890579625,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45265250182886174,-0.12836047431828368,0.017119437414539553,3.381864213160106,7.402556960602251,-0.3156247427740974,7.7253657998139245,6.644033735118255,0.9554716843559635,-0.6097420222039787,0.5967212827157902,0.5642483906380189,-0.052709283739723646,-0.23334809569400558,-0.2619082077347921,-0.22824047785617213,-0.01372069261120591,-0.05658829845367066,-0.40179912473540413,-0.2823066897938702,-0.33416050835293654,-0.3418480307845258,-0.12544202243895977,0.02927021872835401,-0.17466053720106292,0.020203011665138788,0.26183052752625297,-0.12360930705002036,0.0012707023069073156,0.0020309544446174676,-0.21130059848631022,-0.1707597354639044,-0.6577494994228182,2.252841516730078,2.752627570021531,1.82108354945978,1.0397029537849198,-0.18205222252614073,1.5355287523150223,-0.6729376653405487,2.528733550710086,3.387169963891748,0.06338032992210994,-0.2265238423122315,0.02414142677258629,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
2.2882172999209085,-0.46914440833440296,-0.011646186587217954,-0.054970890562326125,-0.29748796726910864,-0.21704852330075083,-0.2939842939209661,-0.26051942184415366,-0.47538259764899,-0.5249565121245947,-0.5289017331194673,-0.42733235657292246,-0.052879105644970184,-0.23293385486192394,-0.30586409598090475,-0.3856664954377219,-0.3993934183626614,-0.05658829845367066,-0.4622734736159165,-0.29154029899210976,-0.3617747401460354,-0.39372759568737015,-0.12544356790437333,-0.36583450867479383,-0.21454537125801795,-0.24859241366856208,-0.2883120135672975,-0.12360930705002036,0.0012510061653921518,0.0016194555118929468,-0.21123449048697995,-0.16889960221115402,-0.4232879264250118,-0.498510749731468,-0.580006244874039,-0.4995953930566565,-0.3141026253004572,-0.18205222252614073,-0.6512414687724744,1.4860217394636943,-0.5946050106358471,-0.055055773031519935,-0.48214603187256383,-0.24960508307859602,-0.008858479941859974,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45265250182886174,-0.47039474361109523,-0.011646186587217954,-0.054970890562326125,-0.29748796726910864,-0.21704852330075083,-0.2939842939209661,-0.26051942184415366,-0.47538259764899,-0.5249565121245947,-0.5289017331194673,-0.42733235657292246,-0.05288008085868343,-0.23295515534581396,-0.30368737295040515,-0.38776275163986473,-0.40016733533503557,-0.04871971537079487,-0.4622734736159165,-0.29154029899210976,-0.3617747401460354,-0.39372759568737015,-0.12544356790437333,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.0012510061653921518,0.001559817985411132,-0.2110928448267407,-0.1697278064854112,-0.4232879264250118,-0.498510749731468,-0.580006244874039,-0.4995953930566565,-0.3141026253004572,-0.18205222252614073,-0.6512414687724744,1.4860217394636943,-0.5888137729873955,-0.055055773031519935,-0.4805018484387986,-0.21599162565185157,-0.008858479941859974,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
2.749914478752934,-0.4710666803387325,-0.011646186587217954,-0.05551607379578463,-0.30540710843592866,-0.3156247427740974,-0.3246266123813446,-0.26051942184415366,-0.4783287629516769,-0.6097420222039787,-0.5383914854265003,-0.42733235657292246,-0.05289912026425943,-0.12232342068436874,-0.3087395502622056,-0.38776275163986473,-0.40108920645013857,-0.056559161684838634,-0.4622734736159165,-0.29154029899210976,-0.3617747401460354,-0.39372759568737015,-0.12544356790437333,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.0012515069147527068,0.0015687636143834043,-0.15308341972793432,0.12325104208438485,-0.6577494994228182,-0.5013403886753777,-0.5988596005649672,-0.4995953930566565,-0.3141026253004572,-0.18205222252614073,-0.6512414687724744,1.4860217394636943,-0.614874342405428,-0.0556018113781131,-0.4894763496814336,3.4819368707223926,-0.008858479941859974,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45265250182886174,-0.31761301309995166,-0.009144827978369475,-0.05551607379578463,-0.30540710843592866,-0.3156247427740974,-0.3246266123813446,-0.26051942184415366,-0.4783287629516769,-0.6097420222039787,-0.5383914854265003,-0.42733235657292246,-0.05289912026425943,-0.23336735592798413,0.07584508057184196,-0.018626980606534276,-0.19059033109489307,-0.05654227560290189,-0.30852568224759797,-0.021575577765139263,0.015176007941859441,-0.18388798613518922,-0.12534830100066613,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.001254511410916037,0.0015747273670315858,-0.21130802261655005,-0.17082425086375336,-0.6577494994228182,-0.5013403886753777,-0.5988596005649672,-0.4995953930566565,-0.3141026253004572,-0.18205222252614073,1.5355287523150223,-0.6729376653405487,-0.614874342405428,-0.0556018113781131,1.5025888956112354,2.995214007183133,-0.008858479941859974,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
2.430889253849282,-0.4710595855132939,-0.009144827978369475,-0.05269929375624901,-0.2644915457406918,-0.3156247427740974,-0.271853730605494,-0.2002459370509066,-0.4783287629516769,-0.6097420222039787,-0.5383914854265003,-0.42733235657292246,-0.049450937889455,-0.18963988055410955,-0.30872237324342794,-0.387734903431423,-0.4010795894308612,-0.05658763625437902,-0.4622638347515321,-0.29152337417443713,-0.3617515189397606,-0.3937145546136169,-0.12544323673321328,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.0012541775780090002,0.0015449086037906785,-0.1654503177290755,-0.17082909117155567,-0.6577494994228182,-0.4867205874651775,-0.5745073494641849,-0.47612793770537515,-0.31396418638859996,-0.18205222252614073,-0.6512414687724744,1.4860217394636943,-0.5849529478980798,-0.052780613254048446,-0.4937923311950672,-0.24971712793668516,-0.0074237013890579625,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.46968625434279837,-0.007894148673945237,-0.04061439874791875,-0.251292977129325,0.35797942362710417,-0.11523743623542482,-0.26051942184415366,-0.4282439528059991,0.8316116491455484,-0.3770656962069394,-0.42733235657292246,-0.05261436567828613,-0.23276257517850982,-0.30667890547040266,-0.3861075819961731,-0.3999112967975132,-0.05658763625437902,-0.46141055357107413,-0.29053016862558767,-0.3600473556468404,-0.3925499401521855,-0.12544323673321328,-0.3676555385016823,-0.21600994896405004,-0.251678118830752,-0.29072350014249976,-0.12360896605602319,0.001255512909637147,0.0015747273670315858,-0.2108855220621931,-0.16975490300178375,0.9444045827288591,-0.4532365266289125,-0.41526382728453387,-0.4545303809756325,-0.31359211423455513,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.4174896592110484,-0.040676763237900114,-0.49790278977948016,-0.24971712793668516,-0.0045541442834539396,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
-0.45407343239177805,-0.4710645802704027,-0.010395507282793714,-0.049155602738768706,-0.2592121182961451,0.25940320415375756,-0.1458797546958033,-0.26051942184415366,-0.44739402727346417,0.2805058336295527,-0.43874908620265385,-0.42733235657292246,-0.007557535114949177,-0.11210431723228184,-0.30874694740486835,-0.38775182649056456,-0.40108640310848687,-0.05658829845367066,-0.4622734451826882,-0.2915401991406781,-0.3617747401460354,-0.39372755687465066,-0.12544345751398664,-0.3676556377331547,-0.2160102682644474,-0.251678118830752,-0.2907236659221859,-0.12360930705002036,0.0012518407476597435,0.0015747273670315858,-0.1477250628788485,0.15031363091710093,0.7099430097310526,-0.47162917976432567,-0.4536887617448195,-0.47637588785894136,-0.31396709634283465,-0.18205222252614073,-0.6512414687724744,-0.6729376653405487,-0.44765235530638614,-0.04923136400119292,-0.49790278977948016,-0.24971712793668516,-0.0074237013890579625,0.0026156808238727352,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
2.5896124604328215,-0.47105864899633604,-0.011646186587217954,-0.05551607379578463,-0.30540710843592866,-0.3156247427740974,-0.3246266123813446,-0.26051942184415366,-0.4783287629516769,-0.6097420222039787,-0.5383914854265003,-0.42733235657292246,-0.05289912026425943,-0.2068031738525117,-0.30867916397258954,-0.38776275163986473,-0.40107818776003534,-0.05646546048507201,-0.4622734736159165,-0.29154029899210976,-0.3617747401460354,-0.39372759568737015,-0.12544356790437333,-0.36765567081031214,-0.2160103746979132,-0.251678118830752,-0.29072372118208134,-0.12360942071468609,0.0012515069147527068,0.0015687636143834043,-0.1973801301559822,-0.10047120985198497,-0.6577494994228182,-0.5013403886753777,-0.5988596005649672,-0.4995953930566565,-0.3141026253004572,-0.18205222252614073,-0.6512414687724744,1.4860217394636943,-0.614874342405428,-0.0556018113781131,-0.49358680826584655,3.4819368707223926,-0.008858479941859974,0.002626606597094177,-0.1326199688066518,-0.15846923639219826,-0.10628577703748898,-0.3758254117898814,-0.3811956207358705,-0.3618198099568934
